814,1
815,1
816,1
817,1
818,1
819,0
820,0
821,0
822,0
823,1
824,1
825,0
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,0
839,0
840,0
841,1
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,0
851,1
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,1
860,1
861,0
862,1
863,0
864,1
865,1
866,0
867,0
868,1
869,1
870,0
871,1
872,1
873,0
874,0
875,0
876,0
877,0
878,1
879,1
880,1
881,1
882,1
883,1
884,0
885,1
886,0
887,0
888,0
889,1
890,1
891,1
892,0
893,0
894,0
895,0
896,1
897,0
898,0
899,0
900,0
901,1
902,1
903,1
904,1
905,0
906,1
907,0
908,0
909,0
910,1
911,0
912,0
913,1
914,1
915,1
916,1
917,1
918,0
919,0
920,0
921,1
922,0
923,1
924,1
925,1
926,1
927,0
928,1
929,0
930,1
931,1
932,1
933,1
934,1
935,0
936,0
937,1
938,1
939,0
940,1
941,1
942,0
943,0
944,0
945,0
946,0
947,1
948,1
949,1
950,0
951,1
952,1
953,0
954,0
955,1
956,1
957,0
958,0
959,0
960,0
961,1
962,1
963,1
964,1
965,0
966,1
967,0
968,1
969,1
970,1
971,0
972,0
973,0
974,1
975,1
976,0
977,0
978,1
979,0
980,1
981,1
982,1
983,1
984,1
985,0
986,1
987,0
988,1
989,1
990,0
991,1
992,1
993,1
994,0
995,1
996,0
997,1
998,0
999,1
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,0
1007,1
1008,0
1009,0
1010,1
1011,1
1012,1
1013,0
1014,0
1015,1
1016,0
1017,0
1018,1
1019,1
1020,0
1021,0
1022,1
1023,0
1024,1
1025,1
1026,1
1027,1
1028,0
1029,1
1030,0
1031,1
1032,1
1033,1
1034,1
1035,1
1036,0
1037,1
1038,0
1039,0
1040,0
1041,0
1042,1
1043,1
1044,1
1045,1
1046,0
1047,1
1048,0
1049,0
1050,0
1051,1
1052,1
1053,1
1054,0
1055,1
1056,1
1057,0
1058,0
1059,1
1060,1
1061,0
1062,1
1063,1
1064,0
1065,0
1066,1
1067,0
1068,0
1069,1
1070,0
1071,0
1072,0
1073,0
1074,1
1075,0
1076,1
1077,1
1078,1
1079,1
1080,1
1081,0
1082,0
1083,1
1084,1
1085,1
1086,1
1087,0
1088,1
1089,1
1090,1
1091,1
1092,0
1093,0
1094,1
1095,1
1096,1
1097,0
1098,0
1099,0
1100,1
1101,1
1102,1
1103,1
1104,1
1105,0
1106,1
1107,0
1108,1
1109,1
1110,1
1111,1
1112,1
1113,0
1114,1
1115,1
1116,1
1117,0
1118,0
1119,1
1120,0
1121,0
1122,1
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,1
1130,1
1131,1
1132,1
1133,1
1134,0
1135,0
1136,1
1137,1
1138,0
1139,1
1140,0
1141,1
1142,1
1143,1
1144,0
1145,0
1146,1
1147,0
1148,0
1149,1
1150,1
1151,1
1152,0
1153,0
1154,0
1155,1
1156,1
1157,1
1158,1
1159,0
1160,0
1161,0
1162,1
1163,0
1164,1
1165,1
1166,0
1167,1
1168,1
1169,0
1170,0
1171,1
1172,1
1173,0
1174,1
1175,1
1176,0
1177,1
1178,1
1179,0
1180,1
1181,1
1182,1
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,1
1192,1
1193,1
1194,0
1195,0
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,0
1203,1
1204,1
1205,0
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,1
1213,0
1214,1
1215,1
1216,0
1217,1
1218,1
1219,0
1220,1
1221,0
1222,0
1223,1
1224,1
1225,0
1226,1
1227,0
1228,1
1229,1
1230,0
1231,1
1232,1
1233,1
1234,0
1235,0
1236,1
1237,0
1238,0
1239,0
1240,0
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,0
1248,0
1249,1
1250,1
1251,1
1252,1
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,1
1260,1
1261,1
1262,1
1263,0
1264,1
1265,1
1266,1
1267,0
1268,0
1269,0
1270,1
1271,0
1272,0
1273,0
1274,1
1275,1
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,1
1286,0
1287,0
1288,0
1289,1
1290,0
1291,1
1292,1
1293,0
1294,1
1295,0
1296,0
1297,0
1298,0
1299,1
1300,1
1301,1
1302,1
1303,1
1304,0
1305,0
1306,0
1307,0
1308,1
1309,1
1310,0
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,0
1318,0
1319,1
1320,1
1321,1
1322,0
1323,0
1324,0
1325,1
1326,0
1327,1
1328,0
1329,1
1330,0
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,1
1338,0
1339,0
1340,1
1341,0
1342,1
1343,0
1344,0
1345,1
1346,1
1347,0
1348,1
1349,0
1350,1
1351,0
1352,0
1353,1
1354,1
1355,0
1356,0
1357,0
1358,0
1359,1
1360,1
1361,0
1362,0
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,0
1377,0
1378,1
1379,1
1380,0
1381,1
1382,0
1383,0
1384,0
1385,0
1386,0
1387,1
1388,0
1389,1
1390,0
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,0
1399,1
1400,0
1401,0
1402,0
1403,1
1404,1
1405,1
1406,1
1407,0
1408,0
1409,0
1410,1
1411,0
1412,0
1413,1
1414,1
1415,1
1416,0
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,1
1424,0
1425,1
1426,0
1427,1
1428,0
1429,0
1430,0
1431,1
1432,0
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,0
1440,1
1441,0
1442,1
1443,1
1444,0
1445,0
1446,1
1447,0
1448,0
1449,0
1450,0
1451,0
1452,1
1453,1
1454,0
1455,0
1456,1
1457,0
1458,0
1459,0
1460,0
1461,1
1462,1
1463,0
1464,0
1465,1
1466,1
1467,0
1468,1
1469,1
1470,1
1471,0
1472,1
1473,1
1474,1
1475,0
1476,1
1477,1
1478,0
1479,1
1480,0
1481,1
1482,0
1483,1
1484,0
1485,0
1486,0
1487,1
1488,1
1489,1
1490,0
1491,1
1492,1
1493,1
1494,1
1495,1
1496,0
1497,0
1498,0
1499,1
1500,1
1501,1
1502,1
1503,1
1504,0
1505,1
1506,1
1507,1
1508,1
1509,0
1510,0
1511,0
1512,1
1513,1
1514,1
1515,0
1516,0
1517,1
1518,1
1519,0
1520,1
1521,1
1522,1
1523,0
1524,1
1525,0
1526,1
1527,1
1528,1
1529,0
1530,1
1531,1
1532,1
1533,1
1534,0
1535,1
1536,1
1537,0
1538,0
1539,1
1540,1
1541,1
1542,0
1543,1
1544,1
1545,1
1546,0
1547,1
1548,1
1549,0
1550,1
1551,1
1552,0
1553,0
1554,0
1555,0
1556,1
1557,0
1558,1
1559,0
1560,1
1561,0
1562,0
1563,0
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,0
1571,1
1572,1
1573,0
1574,0
1575,1
1576,1
1577,0
1578,1
1579,1
1580,1
1581,1
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,1
1591,0
1592,0
1593,1
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,0
1601,0
1602,1
1603,1
1604,0
1605,0
1606,1
1607,1
1608,1
1609,1
1610,0
1611,0
1612,1
1613,0
1614,1
1615,0
1616,1
1617,1
1618,0
1619,1
1620,0
1621,1
1622,0
1623,1
1624,1
1625,1
1626,1
1627,1
1628,0
1629,1
1630,0
1631,0
1632,1
1633,1
1634,1
1635,1
1636,0
1637,1
1638,0
1639,0
1640,1
1641,0
1642,0
1643,0
1644,0
1645,1
1646,1
1647,0
1648,1
1649,0
1650,0
1651,1
1652,1
1653,0
1654,0
1655,0
1656,1
1657,1
1658,1
1659,1
1660,1
1661,0
1662,0
1663,1
1664,0
1665,1
1666,1
1667,1
1668,1
1669,1
1670,0
1671,0
1672,1
1673,1
1674,0
1675,1
1676,0
1677,0
1678,0
1679,0
1680,0
1681,1
1682,0
1683,1
1684,0
1685,0
1686,1
1687,1
1688,0
1689,1
1690,0
1691,0
1692,0
1693,1
1694,1
1695,1
1696,1
1697,1
1698,1
1699,0
1700,1
1701,0
1702,0
1703,0
1704,1
1705,1
1706,1
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,1
1714,1
1715,1
1716,0
1717,0
1718,0
1719,0
1720,1
1721,0
1722,1
1723,1
1724,0
1725,0
1726,1
1727,1
1728,1
1729,0
1730,0
1731,0
1732,0
1733,1
1734,1
1735,0
1736,0
1737,0
1738,0
1739,0
1740,1
1741,0
1742,1
1743,1
1744,1
1745,0
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,0
1759,1
1760,0
1761,0
1762,0
1763,1
1764,1
1765,1
1766,0
1767,1
1768,0
1769,1
1770,0
1771,0
1772,0
1773,1
1774,0
1775,1
1776,0
1777,1
1778,1
1779,0
1780,0
1781,1
1782,1
1783,1
1784,1
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,0
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,0
1806,0
1807,1
1808,1
1809,0
1810,0
1811,0
1812,0
1813,0
1814,1
1815,1
1816,1
1817,1
1818,0
1819,0
1820,0
1821,1
1822,0
1823,1
1824,1
1825,0
1826,0
1827,1
1828,1
1829,0
1830,0
1831,0
1832,1
1833,0
1834,1
1835,1
1836,1
1837,1
1838,0
1839,1
1840,0
1841,1
1842,1
1843,1
1844,0
1845,1
1846,0
1847,0
1848,1
1849,1
1850,0
1851,1
1852,1
1853,0
1854,0
1855,1
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,1
1865,1
1866,0
1867,1
1868,1
1869,0
1870,1
1871,0
1872,0
1873,0
1874,1
1875,1
1876,1
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,0
1894,1
1895,0
1896,1
1897,1
1898,0
1899,1
1900,1
1901,1
1902,1
1903,0
1904,1
1905,1
1906,0
1907,1
1908,0
1909,0
1910,1
1911,0
1912,0
1913,1
1914,1
1915,1
1916,0
1917,0
1918,0
1919,1
1920,0
1921,0
1922,0
1923,1
1924,1
1925,0
1926,1
1927,0
1928,0
1929,0
1930,1
1931,1
1932,1
1933,1
1934,0
1935,0
1936,1
1937,0
1938,1
1939,1
1940,0
1941,1
1942,0
1943,0
1944,0
1945,1
1946,1
1947,1
1948,0
1949,0
1950,0
1951,1
1952,0
1953,0
1954,1
1955,1
1956,0
1957,0
1958,0
1959,1
1960,1
1961,1
1962,0
1963,1
1964,1
1965,0
1966,0
1967,0
1968,0
1969,1
1970,0
1971,1
1972,0
1973,0
1974,1
1975,1
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,1
1983,0
1984,0
1985,1
1986,1
1987,0
1988,1
1989,1
1990,1
1991,0
1992,0
1993,0
1994,1
1995,0
1996,0
1997,1
1998,0
1999,1
2000,0
2001,1
2002,0
2003,1
2004,0
2005,1
2006,0
2007,1
2008,0
2009,1
2010,0
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,0
2019,0
2020,0
2021,1
2022,1
2023,0
2024,1
2025,1
2026,0
2027,0
2028,0
2029,0
2030,1
2031,0
2032,1
2033,0
2034,0
2035,0
2036,0
2037,1
2038,1
2039,0
2040,1
2041,1
2042,0
2043,0
2044,1
2045,1
2046,0
2047,0
2048,1
2049,1
2050,1
2051,1
2052,0
2053,1
2054,1
2055,1
2056,1
2057,1
2058,0
2059,1
2060,0
2061,1
2062,0
2063,1
2064,0
2065,0
2066,1
2067,1
2068,1
2069,1
2070,1
2071,0
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,1
2079,1
2080,0
2081,1
2082,0
2083,1
2084,0
2085,0
2086,1
2087,1
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,1
2095,0
2096,1
2097,0
2098,0
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,1
2107,0
2108,0
2109,1
2110,1
2111,1
2112,1
2113,0
2114,1
2115,1
2116,0
2117,1
2118,0
2119,0
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,0
2127,0
2128,1
2129,0
2130,1
2131,1
2132,1
2133,0
2134,1
2135,1
2136,0
2137,1
2138,0
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,0
2146,1
2147,1
2148,0
2149,0
2150,0
2151,0
2152,1
2153,1
2154,1
2155,1
2156,1
2157,0
2158,1
2159,1
2160,0
2161,1
2162,1
2163,0
2164,0
2165,1
2166,1
2167,0
2168,0
2169,1
2170,1
2171,1
2172,0
2173,0
2174,1
2175,1
2176,1
2177,0
2178,1
2179,1
2180,0
2181,1
2182,0
2183,1
2184,0
2185,0
2186,1
2187,0
2188,0
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,0
2196,0
2197,1
2198,0
2199,0
2200,1
2201,0
2202,0
2203,0
2204,1
2205,1
2206,1
2207,1
2208,1
2209,0
2210,0
2211,0
2212,0
2213,1
2214,0
2215,0
2216,1
2217,1
2218,0
2219,0
2220,0
2221,0
2222,1
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,0
2230,0
2231,1
2232,0
2233,0
2234,0
2235,1
2236,0
2237,1
2238,0
2239,1
2240,0
2241,1
2242,1
2243,0
2244,0
2245,1
2246,1
2247,0
2248,1
2249,0
2250,1
2251,1
2252,1
2253,1
2254,0
2255,1
2256,1
2257,1
2258,1
2259,1
2260,0
2261,1
2262,0
2263,1
2264,1
2265,0
2266,0
2267,0
2268,1
2269,0
2270,0
2271,0
2272,1
2273,1
2274,1
2275,0
2276,0
2277,0
2278,1
2279,1
2280,0
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,0
2288,0
2289,0
2290,1
2291,0
2292,1
2293,1
2294,0
2295,1
2296,0
2297,0
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,0
2305,0
2306,0
2307,0
2308,1
2309,0
2310,1
2311,0
2312,0
2313,1
2314,1
2315,0
2316,1
2317,0
2318,0
2319,1
2320,1
2321,0
2322,1
2323,1
2324,0
2325,0
2326,0
2327,1
2328,0
2329,1
2330,0
2331,0
2332,0
2333,0
2334,0
2335,1
2336,1
2337,0
2338,1
2339,0
2340,0
2341,0
2342,0
2343,1
2344,0
2345,0
2346,1
2347,1
2348,0
2349,1
2350,0
2351,1
2352,0
2353,0
2354,0
2355,0
2356,0
2357,1
2358,0
2359,1
2360,1
2361,0
2362,0
2363,1
2364,0
2365,1
2366,0
2367,0
2368,0
2369,1
2370,0
2371,0
2372,0
2373,0
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,0
2384,1
2385,1
2386,1
2387,0
2388,1
2389,1
2390,1
2391,0
2392,0
2393,0
2394,1
2395,1
2396,1
2397,0
2398,1
2399,0
2400,0
2401,0
2402,1
2403,0
2404,1
2405,0
2406,0
2407,1
2408,0
2409,0
2410,0
2411,0
2412,1
2413,1
2414,1
2415,1
2416,1
2417,0
2418,1
2419,1
2420,0
2421,0
2422,1
2423,0
2424,1
2425,0
2426,1
2427,0
2428,1
2429,0
2430,0
2431,0
2432,1
2433,1
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,1
2441,1
2442,0
2443,0
2444,1
2445,1
2446,1
2447,1
2448,0
2449,1
2450,0
2451,1
2452,1
2453,0
2454,1
2455,0
2456,0
2457,1
2458,0
2459,0
2460,1
2461,0
2462,0
2463,1
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,1
2471,1
2472,0
2473,1
2474,0
2475,1
2476,1
2477,0
2478,1
2479,1
2480,0
2481,1
2482,0
2483,0
2484,1
2485,1
2486,1
2487,1
2488,0
2489,0
2490,0
2491,0
2492,1
2493,0
2494,0
2495,1
2496,0
2497,1
2498,0
2499,1
